Target Profit,Stop Loss,Total Profit,Success Trades,Failed Trades
15,49,-51.0,933,1694
15,50,-89.0,933,1694
15,51,-134.0,933,1694
15,52,25.0,935,1692
15,53,-10.0,935,1692
15,54,90.0,937,1690
15,55,33.0,937,1690
15,56,138.0,938,1689
15,57,92.0,938,1689
15,58,39.0,938,1689
15,59,28.0,938,1689
15,60,-20.0,938,1689
15,61,-68.0,938,1689
15,62,-34.0,939,1688
15,63,-19.0,939,1688
15,64,27.0,940,1687
15,65,77.0,941,1686
15,66,161.0,942,1685
15,67,124.0,942,1685
15,68,123.0,942,1685
15,69,174.0,943,1684
15,70,250.0,944,1683
15,71,405.0,946,1681
15,72,380.0,946,1681
15,73,352.0,946,1681
15,74,324.0,946,1681
15,75,386.0,947,1680
15,76,402.0,947,1680
15,77,468.0,948,1679
15,78,536.0,949,1678
15,79,631.0,950,1677
15,80,609.0,950,1677
15,81,589.0,950,1677
15,82,674.0,951,1676
15,83,657.0,951,1676
15,84,639.0,951,1676
15,85,621.0,951,1676
15,86,704.0,952,1675
15,87,687.0,952,1675
15,88,782.0,953,1674
15,89,796.0,953,1674
15,90,887.0,954,1673
15,91,874.0,954,1673
15,92,861.0,954,1673
15,93,848.0,954,1673
15,94,835.0,954,1673
15,95,822.0,954,1673
15,96,809.0,954,1673
15,97,833.0,954,1673
15,98,821.0,954,1673
15,99,843.0,954,1673
16,0,0.0,0,2627
16,1,-47.0,121,2506
16,2,-389.0,212,2415
16,3,-319.0,305,2322
16,4,-479.0,377,2250
16,5,-509.0,442,2185
16,6,-785.0,481,2146
16,7,-700.0,530,2097
16,8,-1142.0,560,2067
16,9,-1311.0,593,2034
16,10,-1508.0,620,2007
16,11,-1791.0,636,1991
16,12,-1576.0,667,1960
16,13,-1832.0,678,1949
16,14,-1928.0,695,1932
16,15,-1936.0,712,1915
16,16,-1738.0,730,1897
16,17,-1811.0,741,1886
16,18,-1478.0,759,1868
16,19,-1426.0,772,1855
16,20,-1496.0,779,1848
16,21,-1668.0,783,1844
16,22,-1638.0,790,1837
16,23,-1834.0,796,1831
16,24,-1755.0,804,1823
16,25,-1642.0,810,1817
16,26,-1628.0,812,1815
16,27,-1332.0,820,1807
16,28,-1188.0,827,1800
16,29,-1054.0,830,1797
16,30,-1008.0,834,1793
16,31,-992.0,838,1789
16,32,-904.0,842,1785
16,33,-711.0,848,1779
16,34,-635.0,850,1777
16,35,-646.0,852,1775
16,36,-443.0,857,1770
16,37,-319.0,860,1767
16,38,-298.0,862,1765
16,39,-263.0,864,1763
16,40,-95.0,868,1759
16,41,-111.0,869,1758
16,42,8.0,872,1755
16,43,145.0,874,1753
16,44,149.0,874,1753
16,45,176.0,875,1752
16,46,195.0,876,1751
16,47,195.0,876,1751
16,48,239.0,877,1750
16,49,295.0,879,1748
16,50,257.0,879,1748
16,51,212.0,879,1748
16,52,373.0,881,1746
16,53,338.0,881,1746
16,54,440.0,883,1744
16,55,383.0,883,1744
16,56,489.0,884,1743
16,57,443.0,884,1743
16,58,390.0,884,1743
16,59,379.0,884,1743
16,60,331.0,884,1743
16,61,283.0,884,1743
16,62,318.0,885,1742
16,63,333.0,885,1742
16,64,380.0,886,1741
16,65,431.0,887,1740
16,66,516.0,888,1739
16,67,479.0,888,1739
16,68,478.0,888,1739
16,69,530.0,889,1738
16,70,523.0,889,1738
16,71,680.0,891,1736
16,72,655.0,891,1736
16,73,627.0,891,1736
16,74,599.0,891,1736
16,75,662.0,892,1735
16,76,678.0,892,1735
16,77,745.0,893,1734
16,78,814.0,894,1733
16,79,910.0,895,1732
16,80,888.0,895,1732
16,81,868.0,895,1732
16,82,954.0,896,1731
16,83,937.0,896,1731
16,84,919.0,896,1731
16,85,901.0,896,1731
16,86,985.0,897,1730
16,87,968.0,897,1730
16,88,1064.0,898,1729
16,89,1078.0,898,1729
16,90,1170.0,899,1728
16,91,1157.0,899,1728
16,92,1144.0,899,1728
16,93,1131.0,899,1728
16,94,1118.0,899,1728
16,95,1105.0,899,1728
16,96,1092.0,899,1728
16,97,1116.0,899,1728
16,98,1104.0,899,1728
16,99,1126.0,899,1728
17,0,0.0,0,2627
17,1,47.0,118,2509
17,2,-269.0,200,2427
17,3,-168.0,281,2346
17,4,-320.0,346,2281
17,5,-338.0,407,2220
17,6,-610.0,442,2185
17,7,-541.0,485,2142
17,8,-1008.0,511,2116
17,9,-1161.0,541,2086
17,10,-1347.0,567,2060
17,11,-1657.0,580,2047
17,12,-1431.0,610,2017
17,13,-1676.0,621,2006
17,14,-1769.0,637,1990
17,15,-1791.0,652,1975
17,16,-1589.0,668,1959
17,17,-1677.0,677,1950
17,18,-1326.0,695,1932
17,19,-1284.0,706,1921
17,20,-1371.0,712,1915
17,21,-1539.0,716,1911
17,22,-1502.0,723,1904
17,23,-1692.0,729,1898
17,24,-1623.0,736,1891
17,25,-1504.0,742,1885
17,26,-1488.0,744,1883
17,27,-1196.0,751,1876
17,28,-1045.0,758,1869
17,29,-945.0,760,1867
17,30,-925.0,763,1864
17,31,-905.0,767,1860
17,32,-813.0,771,1856
17,33,-636.0,776,1851
17,34,-558.0,778,1849
17,35,-567.0,780,1847
17,36,-397.0,784,1843
17,37,-270.0,787,1840
17,38,-247.0,789,1838
17,39,-210.0,791,1836
17,40,-61.0,794,1833
17,41,-76.0,795,1832
17,42,46.0,798,1829
17,43,185.0,800,1827
17,44,189.0,800,1827
17,45,217.0,801,1826
17,46,237.0,802,1825
17,47,237.0,802,1825
17,48,282.0,803,1824
17,49,340.0,805,1822
17,50,302.0,805,1822
17,51,257.0,805,1822
17,52,356.0,806,1821
17,53,321.0,806,1821
17,54,425.0,808,1819
17,55,368.0,808,1819
17,56,475.0,809,1818
17,57,429.0,809,1818
17,58,376.0,809,1818
17,59,365.0,809,1818
17,60,317.0,809,1818
17,61,269.0,809,1818
17,62,305.0,810,1817
17,63,320.0,810,1817
17,64,321.0,810,1817
17,65,373.0,811,1816
17,66,459.0,812,1815
17,67,422.0,812,1815
17,68,421.0,812,1815
17,69,474.0,813,1814
17,70,467.0,813,1814
17,71,626.0,815,1812
17,72,601.0,815,1812
17,73,573.0,815,1812
17,74,545.0,815,1812
17,75,609.0,816,1811
17,76,625.0,816,1811
17,77,693.0,817,1810
17,78,763.0,818,1809
17,79,860.0,819,1808
17,80,838.0,819,1808
17,81,818.0,819,1808
17,82,905.0,820,1807
17,83,888.0,820,1807
17,84,870.0,820,1807
17,85,852.0,820,1807
17,86,937.0,821,1806
17,87,920.0,821,1806
17,88,1017.0,822,1805
17,89,1031.0,822,1805
17,90,1124.0,823,1804
17,91,1111.0,823,1804
17,92,1098.0,823,1804
17,93,1085.0,823,1804
17,94,1072.0,823,1804
17,95,1059.0,823,1804
17,96,1046.0,823,1804
17,97,1070.0,823,1804
17,98,1058.0,823,1804
17,99,1080.0,823,1804
18,0,0.0,0,2627
18,1,126.0,111,2516
18,2,-137.0,189,2438
18,3,5.0,265,2362
18,4,-124.0,324,2303
18,5,-90.0,384,2243
18,6,-365.0,413,2214
18,7,-287.0,454,2173
18,8,-755.0,478,2149
18,9,-918.0,502,2125
18,10,-1111.0,525,2102
18,11,-1434.0,536,2091
18,12,-1194.0,563,2064
18,13,-1438.0,573,2054
18,14,-1528.0,588,2039
18,15,-1557.0,602,2025
18,16,-1345.0,617,2010
18,17,-1424.0,626,2001
18,18,-1059.0,643,1984
18,19,-1040.0,653,1974
18,20,-1121.0,659,1968
18,21,-1285.0,663,1964
18,22,-1241.0,670,1957
18,23,-1425.0,676,1951
18,24,-1349.0,683,1944
18,25,-1224.0,689,1938
18,26,-1206.0,691,1936
18,27,-931.0,697,1930
18,28,-773.0,704,1923
18,29,-680.0,705,1922
18,30,-657.0,708,1919
18,31,-633.0,712,1915
18,32,-575.0,715,1912
18,33,-393.0,720,1907
18,34,-313.0,722,1905
18,35,-320.0,724,1903
18,36,-192.0,727,1900
18,37,-62.0,730,1897
18,38,-37.0,732,1895
18,39,2.0,734,1893
18,40,154.0,737,1890
18,41,140.0,738,1889
18,42,265.0,741,1886
18,43,406.0,743,1884
18,44,410.0,743,1884
18,45,439.0,744,1883
18,46,460.0,745,1882
18,47,460.0,745,1882
18,48,506.0,746,1881
18,49,566.0,748,1879
18,50,528.0,748,1879
18,51,483.0,748,1879
18,52,583.0,749,1878
18,53,548.0,749,1878
18,54,654.0,751,1876
18,55,597.0,751,1876
18,56,705.0,752,1875
18,57,659.0,752,1875
18,58,606.0,752,1875
18,59,595.0,752,1875
18,60,547.0,752,1875
18,61,499.0,752,1875
18,62,536.0,753,1874
18,63,551.0,753,1874
18,64,552.0,753,1874
18,65,605.0,754,1873
18,66,692.0,755,1872
18,67,655.0,755,1872
18,68,654.0,755,1872
18,69,708.0,756,1871
18,70,701.0,756,1871
18,71,780.0,757,1870
18,72,755.0,757,1870
18,73,727.0,757,1870
18,74,699.0,757,1870
18,75,764.0,758,1869
18,76,780.0,758,1869
18,77,849.0,759,1868
18,78,920.0,760,1867
18,79,1018.0,761,1866
18,80,996.0,761,1866
18,81,976.0,761,1866
18,82,1064.0,762,1865
18,83,1047.0,762,1865
18,84,1029.0,762,1865
18,85,1011.0,762,1865
18,86,1097.0,763,1864
18,87,1080.0,763,1864
18,88,1178.0,764,1863
18,89,1192.0,764,1863
18,90,1286.0,765,1862
18,91,1273.0,765,1862
18,92,1260.0,765,1862
18,93,1247.0,765,1862
18,94,1234.0,765,1862
18,95,1221.0,765,1862
18,96,1208.0,765,1862
18,97,1232.0,765,1862
18,98,1220.0,765,1862
18,99,1242.0,765,1862
19,0,0.0,0,2627
19,1,194.0,104,2523
19,2,-55.0,175,2452
19,3,126.0,247,2380
19,4,40.0,303,2324
19,5,70.0,356,2271
19,6,-194.0,384,2243
19,7,-99.0,422,2205
19,8,-567.0,443,2184
19,9,-721.0,465,2162
19,10,-901.0,487,2140
19,11,-1266.0,496,2131
19,12,-1018.0,521,2106
19,13,-1277.0,530,2097
19,14,-1402.0,542,2085
19,15,-1417.0,556,2071
19,16,-1207.0,570,2057
19,17,-1305.0,578,2049
19,18,-923.0,595,2032
19,19,-938.0,603,2024
19,20,-1073.0,607,2020
19,21,-1271.0,610,2017
19,22,-1220.0,617,2010
19,23,-1398.0,623,2004
19,24,-1349.0,629,1998
19,25,-1218.0,635,1992
19,26,-1198.0,637,1990
19,27,-917.0,643,1984
19,28,-752.0,650,1977
19,29,-658.0,651,1976
19,30,-632.0,654,1973
19,31,-609.0,657,1970
19,32,-548.0,660,1967
19,33,-361.0,665,1962
19,34,-279.0,667,1960
19,35,-284.0,669,1958
19,36,-153.0,672,1955
19,37,-20.0,675,1952
19,38,7.0,677,1950
19,39,48.0,679,1948
19,40,203.0,682,1945
19,41,190.0,683,1944
19,42,301.0,685,1942
19,43,388.0,686,1941
19,44,392.0,686,1941
19,45,359.0,686,1941
19,46,381.0,687,1940
19,47,381.0,687,1940
19,48,428.0,688,1939
19,49,490.0,690,1937
19,50,452.0,690,1937
19,51,407.0,690,1937
19,52,508.0,691,1936
19,53,473.0,691,1936
19,54,581.0,693,1934
19,55,524.0,693,1934
19,56,633.0,694,1933
19,57,587.0,694,1933
19,58,534.0,694,1933
19,59,523.0,694,1933
19,60,475.0,694,1933
19,61,427.0,694,1933
19,62,465.0,695,1932
19,63,480.0,695,1932
19,64,481.0,695,1932
19,65,535.0,696,1931
19,66,623.0,697,1930
19,67,586.0,697,1930
19,68,585.0,697,1930
19,69,640.0,698,1929
19,70,633.0,698,1929
19,71,713.0,699,1928
19,72,688.0,699,1928
19,73,660.0,699,1928
19,74,632.0,699,1928
19,75,698.0,700,1927
19,76,714.0,700,1927
19,77,718.0,700,1927
19,78,790.0,701,1926
19,79,889.0,702,1925
19,80,867.0,702,1925
19,81,847.0,702,1925
19,82,936.0,703,1924
19,83,919.0,703,1924
19,84,901.0,703,1924
19,85,883.0,703,1924
19,86,970.0,704,1923
19,87,953.0,704,1923
19,88,955.0,704,1923
19,89,969.0,704,1923
19,90,1064.0,705,1922
19,91,1051.0,705,1922
19,92,1038.0,705,1922
19,93,1025.0,705,1922
19,94,1012.0,705,1922
19,95,999.0,705,1922
19,96,986.0,705,1922
19,97,1010.0,705,1922
19,98,998.0,705,1922
19,99,1020.0,705,1922
20,0,0.0,0,2627
20,1,241.0,95,2532
20,2,19.0,161,2466
20,3,235.0,228,2399
20,4,172.0,279,2348
20,5,231.0,327,2300
20,6,-25.0,352,2275
20,7,101.0,389,2238
20,8,-409.0,403,2224
20,9,-576.0,422,2205
20,10,-759.0,441,2186
20,11,-1163.0,448,2179
20,12,-899.0,471,2156
20,13,-1191.0,478,2149
20,14,-1332.0,488,2139
20,15,-1333.0,502,2125
20,16,-1122.0,515,2112
20,17,-1212.0,523,2104
20,18,-857.0,538,2089
20,19,-864.0,546,2081
20,20,-997.0,549,2078
20,21,-1192.0,552,2075
20,22,-1178.0,557,2070
20,23,-1350.0,563,2064
20,24,-1295.0,569,2058
20,25,-1158.0,575,2052
20,26,-1136.0,577,2050
20,27,-886.0,582,2045
20,28,-755.0,588,2039
20,29,-660.0,589,2038
20,30,-631.0,592,2035
20,31,-605.0,595,2032
20,32,-541.0,598,2029
20,33,-349.0,603,2024
20,34,-265.0,605,2022
20,35,-268.0,607,2020
20,36,-134.0,610,2017
20,37,-39.0,612,2015
20,38,-10.0,614,2013
20,39,33.0,616,2011
20,40,191.0,619,2008
20,41,179.0,620,2007
20,42,292.0,622,2005
20,43,380.0,623,2004
20,44,384.0,623,2004
20,45,351.0,623,2004
20,46,374.0,624,2003
20,47,374.0,624,2003
20,48,422.0,625,2002
20,49,432.0,626,2001
20,50,394.0,626,2001
20,51,349.0,626,2001
20,52,451.0,627,2000
